customerID,Churn,Genero,customer.SeniorCitizen,Pareja,Dependientes,customer.tenure,ServicioTelefono,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,Contrato,FacturacionSinPapel,MetodoPago,account.Charges.Monthly,TotalFacturado,Cuentas_Diarias
6358-LYNGM,1,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,74.9,74.9,2.496666666666667
6360-SVNWV,0,0,1,0,0,31,1,No,Fiber optic,Yes,No,No,No,No,No,0,1,Credit card (automatic),73.55,2094.65,2.2523118279569894
6362-QHAFM,0,1,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,Electronic check,108.3,4586.15,3.639801587301587
6365-HITVU,0,0,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),87.25,6328.7,2.9712206572769952
6365-MTGZX,1,1,0,0,0,24,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,0,1,Electronic check,96.0,2122.45,2.947847222222222
6366-XIVKZ,0,0,0,1,1,13,1,No,DSL,Yes,No,Yes,No,No,Yes,0,1,Mailed check,63.15,816.8,2.094358974358974
6366-ZGQGL,1,1,0,0,0,1,0,No,DSL,No,No,No,No,No,No,0,0,Bank transfer (automatic),24.8,24.8,0.8266666666666667
6368-NWMCE,0,0,0,0,0,38,1,Yes,DSL,No,Yes,No,Yes,No,Yes,0,0,Credit card (automatic),68.15,2656.3,2.3300877192982457
6368-TZZDT,0,1,0,1,1,4,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.5,96.85,0.8070833333333333
6369-MCAKO,0,0,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),89.05,6185.8,3.0322549019607843
6370-ZVHDV,0,0,0,1,0,61,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),25.3,1554.9,0.849672131147541
6371-NZYEG,0,1,0,1,1,16,1,No,DSL,Yes,No,Yes,No,Yes,No,2,0,Mailed check,64.25,1024.0,2.1333333333333333
6372-RFVNS,1,0,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,0,0,Electronic check,78.8,78.8,2.6266666666666665
6374-AFWOX,0,1,0,1,0,46,1,No,DSL,Yes,Yes,Yes,Yes,No,No,2,0,Mailed check,65.65,3047.15,2.2080797101449274
6374-NTQLP,0,1,1,1,1,72,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),104.1,7447.7,3.4480092592592593
6376-GAHQE,1,1,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,0,0,Electronic check,77.85,299.2,2.493333333333333
6377-KSLXC,0,1,0,0,0,5,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.95,107.05,0.7136666666666667
6377-WHAOX,0,0,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,106.15,6411.25,3.5618055555555554
6379-RXJRQ,1,1,0,1,0,10,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.1,659.65,2.1988333333333334
6380-ARCEH,0,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.2,20.2,0.6733333333333333
6383-ZTSIW,0,0,1,1,0,39,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,0,Mailed check,99.1,3877.95,3.3144871794871795
6384-VMJHP,0,0,0,0,0,72,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,2,1,Credit card (automatic),73.0,5265.2,2.4375925925925923
6386-SZZKH,1,0,0,1,1,49,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),107.95,5293.2,3.600816326530612
6388-TABGU,0,1,0,0,1,62,1,No,DSL,Yes,Yes,No,No,No,No,1,0,Bank transfer (automatic),56.15,3487.95,1.875241935483871
6390-DSAZX,1,0,0,0,1,1,1,No,Fiber optic,Yes,No,No,No,No,No,0,1,Mailed check,73.6,73.6,2.453333333333333
6393-WRYZE,1,0,0,1,0,34,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,97.65,3207.55,3.1446568627450984
6394-HHHZM,0,1,0,0,0,3,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.7,57.5,0.6388888888888888
6394-MFYNG,1,0,0,0,0,48,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Bank transfer (automatic),107.4,5121.3,3.5564583333333335
6397-JNZZG,1,0,1,1,0,43,0,No,DSL,No,Yes,Yes,No,Yes,Yes,0,0,Credit card (automatic),55.55,2342.2,1.8156589147286821
6400-BWQKW,1,0,0,0,0,6,1,Yes,Fiber optic,Yes,No,No,No,No,No,0,1,Electronic check,79.05,434.5,2.4138888888888888
6402-EJMWF,0,1,0,0,0,4,1,No,DSL,No,No,No,No,No,Yes,0,1,Mailed check,55.3,238.5,1.9875
6402-SSEJG,0,0,0,0,0,25,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,1,0,Electronic check,61.05,1540.2,2.0536
6402-ZFPPI,1,0,1,0,0,25,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,0,1,Mailed check,102.8,2660.2,3.546933333333333
6407-GSJNL,0,0,0,0,0,51,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),24.95,1288.0,0.8418300653594771
6407-UTSLV,0,0,1,0,0,2,1,No,Fiber optic,No,Yes,No,No,Yes,No,0,1,Bank transfer (automatic),83.8,163.7,2.728333333333333
6408-OTUBZ,0,0,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,1,1,Bank transfer (automatic),104.55,6779.05,3.423762626262626
6408-WHTEF,0,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Mailed check,89.4,6376.55,2.9521064814814815
6410-LEFEN,1,0,0,0,0,9,1,No,DSL,No,No,No,No,No,No,0,0,Electronic check,45.15,416.45,1.5424074074074074
6413-XKKPU,1,1,0,1,1,17,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,0,1,Electronic check,89.4,1539.45,3.018529411764706
6416-JNVRK,0,0,0,0,0,46,1,No,DSL,No,No,No,No,No,Yes,1,0,Credit card (automatic),55.65,2688.85,1.9484420289855071
6416-TVAIH,1,1,0,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,68.5,68.5,2.283333333333333
6416-YJTTB,0,1,0,0,0,11,1,No,Fiber optic,Yes,No,Yes,No,No,No,0,1,Bank transfer (automatic),79.5,795.65,2.411060606060606
6418-HNFED,0,1,0,1,0,51,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),83.25,4089.45,2.672843137254902
6418-PIQSP,0,0,0,1,0,62,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,0,Mailed check,81.0,4985.9,2.680591397849462
6419-ZTTLE,0,1,1,1,0,23,1,No,No,No,No,No,No,No,No,1,1,Electronic check,20.75,485.2,0.7031884057971014
6421-SZVEM,0,0,0,1,1,28,1,No,Fiber optic,Yes,No,No,No,No,Yes,1,1,Bank transfer (automatic),82.85,2320.8,2.762857142857143
6424-ELEYH,1,0,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Credit card (automatic),74.75,229.5,2.55
6425-JWTDV,0,1,0,1,0,48,1,No,No,No,No,No,No,No,No,2,0,Mailed check,19.25,855.1,0.5938194444444445
6425-YQLLO,1,0,1,1,0,66,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,Credit card (automatic),105.95,6975.25,3.5228535353535353
6427-FEFIG,0,0,0,1,1,24,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,2,0,Credit card (automatic),78.6,1846.65,2.564791666666667
6429-SHBCB,0,1,0,0,0,19,1,Yes,DSL,No,No,No,No,Yes,Yes,0,0,Mailed check,69.6,1394.55,2.446578947368421
6432-TWQLB,1,1,0,1,0,5,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,0,1,Electronic check,85.4,401.1,2.674
6434-TTGJP,0,1,0,1,1,10,0,No,DSL,Yes,Yes,Yes,Yes,No,Yes,2,0,Credit card (automatic),53.7,521.0,1.7366666666666666
6435-SRWBJ,0,0,0,0,0,5,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,0,1,Electronic check,82.75,417.75,2.785
6435-VWCCY,0,1,1,1,0,65,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,2,1,Credit card (automatic),92.7,5968.4,3.0607179487179486
6437-UDQJM,0,0,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,2,1,Credit card (automatic),84.1,6129.65,2.837800925925926
6437-UKHMV,1,0,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,79.7,586.05,2.7907142857142855
6439-GTPCA,1,0,0,0,0,45,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,0,1,Electronic check,87.25,3941.7,2.9197777777777776
6439-LAJXL,0,1,0,1,0,9,1,No,DSL,Yes,Yes,No,Yes,Yes,No,0,1,Mailed check,68.95,593.85,2.1994444444444445
6439-PKTRR,0,0,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,2,0,Electronic check,80.7,5617.95,2.6752142857142855
6440-DKQGE,0,1,0,0,1,30,1,No,DSL,No,Yes,Yes,No,Yes,No,1,0,Credit card (automatic),64.5,1929.95,2.144388888888889
6445-TNRXS,0,1,0,1,1,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),114.7,7849.85,3.84796568627451
6447-EGDIV,0,0,0,0,0,31,1,No,No,No,No,No,No,No,No,1,0,Mailed check,20.95,683.25,0.7346774193548387
6447-GORXK,0,1,0,0,1,31,0,No,DSL,No,No,No,No,No,No,0,0,Credit card (automatic),25.0,789.2,0.8486021505376344
6457-GIRWB,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,69.35,69.35,2.3116666666666665
6457-USBER,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,80.8,80.8,2.6933333333333334
6458-CYIDZ,0,0,1,0,0,5,1,No,Fiber optic,Yes,Yes,No,No,No,No,0,0,Electronic check,80.7,374.8,2.498666666666667
6461-PPAXN,0,0,0,1,1,35,1,No,DSL,Yes,No,No,Yes,No,No,1,1,Bank transfer (automatic),54.95,1916.0,1.8247619047619048
6461-SZMCV,0,0,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),87.95,6365.35,2.9884272300469483
6463-HHXJR,0,0,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,2,0,Bank transfer (automatic),100.5,7030.65,3.300774647887324
6463-MVYRY,0,0,1,0,0,57,1,No,DSL,Yes,No,Yes,Yes,Yes,No,2,0,Bank transfer (automatic),69.85,4003.0,2.34093567251462
6464-KEXXH,0,1,0,0,0,8,0,No,DSL,No,No,No,No,No,No,0,1,Credit card (automatic),25.25,186.3,0.77625
6465-GSRCL,0,0,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,1,Bank transfer (automatic),106.6,7244.7,3.604328358208955
6467-CHFZW,1,1,0,1,1,47,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,99.35,4749.15,3.3681914893617018
6469-MRVET,0,1,0,1,1,1,1,No,No,No,No,No,No,No,No,1,1,Electronic check,20.2,20.2,0.6733333333333333
6469-QJKZW,0,0,0,1,0,4,1,No,No,No,No,No,No,No,No,0,0,Electronic check,20.15,91.4,0.7616666666666667
6473-ULUHT,0,1,0,1,1,16,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,0,0,Electronic check,84.9,1398.25,2.9130208333333334
6474-FVJLC,1,1,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,86.0,165.45,2.7575
6475-VHUIZ,0,0,0,1,0,23,1,No,DSL,No,No,Yes,Yes,No,No,0,0,Electronic check,54.25,1221.55,1.7703623188405797
6476-EPYZR,0,1,0,1,1,12,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.5,255.5,0.7097222222222223
6476-YHMGA,0,0,0,1,1,15,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0,0,Bank transfer (automatic),76.5,1155.6,2.5679999999999996
6478-HRRCZ,0,1,0,1,0,32,1,No,DSL,Yes,Yes,No,Yes,No,Yes,1,0,Mailed check,70.5,2201.75,2.2934895833333333
6479-OAUSD,0,1,0,0,0,25,1,No,No,No,No,No,No,No,No,1,0,Credit card (automatic),19.9,510.8,0.6810666666666667
6479-SZPLM,0,1,0,1,1,36,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.45,754.5,0.6986111111111111
6479-VDGRK,0,0,0,1,1,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),85.3,6129.2,2.8375925925925927
6480-YAGIY,0,1,0,0,0,45,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,0,Credit card (automatic),112.2,5031.85,3.7272962962962968
6481-ESCNL,0,0,0,0,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,Bank transfer (automatic),100.55,2878.75,3.3089080459770117
6481-LXPWL,0,1,0,1,1,56,0,No,DSL,No,Yes,Yes,No,No,No,1,1,Credit card (automatic),36.1,1971.5,1.1735119047619047
6481-OGDOO,1,1,0,1,0,67,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,1,1,Credit card (automatic),90.6,6056.15,3.013009950248756
6483-OATDN,0,1,0,1,1,8,1,No,DSL,Yes,No,No,No,No,No,0,1,Credit card (automatic),51.3,411.6,1.715
6484-LATFU,0,1,0,0,0,68,1,Yes,No,No,No,No,No,No,No,2,0,Mailed check,24.55,1657.4,0.8124509803921569
6485-QXWWE,0,0,0,0,1,62,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),26.0,1638.7,0.8810215053763442
6486-LHTMA,0,0,1,1,0,31,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,1,1,Electronic check,90.7,2835.5,3.0489247311827956
6490-FGZAT,0,1,0,0,0,6,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.65,109.3,0.6072222222222222
6496-JDSSB,0,0,0,0,0,8,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Bank transfer (automatic),80.0,624.6,2.6025
6496-SLWHQ,1,1,1,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,105.0,294.45,3.2716666666666665
6497-TILVL,0,0,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,0,0,Mailed check,50.7,350.35,1.6683333333333334
6500-JVEGC,0,1,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1,0,Bank transfer (automatic),101.35,7110.75,3.4856617647058825
6502-HCJTI,1,1,1,1,0,7,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0,1,Credit card (automatic),94.7,673.1,3.205238095238095
6502-KUGLL,0,0,0,1,1,14,1,No,DSL,Yes,Yes,No,Yes,No,No,0,0,Bank transfer (automatic),59.45,780.85,1.8591666666666666
6502-MJQAE,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,69.6,69.6,2.32
6504-VBLFL,0,1,0,1,0,55,1,No,DSL,Yes,Yes,Yes,No,No,No,2,0,Electronic check,58.6,3068.6,1.8597575757575757
6505-OZNPG,0,0,0,0,0,6,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Mailed check,63.4,348.8,1.9377777777777778
6506-EYCNH,0,0,0,1,1,28,1,No,No,No,No,No,No,No,No,0,1,Bank transfer (automatic),19.55,543.8,0.6473809523809523
6507-DTJZV,0,1,0,0,1,13,1,No,DSL,No,No,No,No,Yes,Yes,0,0,Credit card (automatic),66.4,831.75,2.1326923076923077
6507-ZJSUR,0,1,1,1,0,23,1,No,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,90.45,2117.25,3.0684782608695653
6508-NJYRO,0,1,0,1,0,15,1,No,No,No,No,No,No,No,No,1,0,Mailed check,18.8,294.95,0.6554444444444444
6509-TSGWN,0,0,0,1,1,37,1,Yes,No,No,No,No,No,No,No,0,0,Mailed check,26.45,911.6,0.8212612612612613
6510-UPNKS,0,0,0,0,0,23,1,Yes,No,No,No,No,No,No,No,1,0,Credit card (automatic),24.8,615.35,0.8918115942028986
6513-EECDB,1,1,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,73.55,73.55,2.4516666666666667
6516-NKQBO,0,1,0,1,1,38,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),81.0,3084.9,2.7060526315789475
6518-KZXCB,0,1,0,0,0,22,1,Yes,No,No,No,No,No,No,No,2,0,Mailed check,25.25,566.5,0.8583333333333333
6518-LGAOV,1,0,0,1,0,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,Electronic check,105.0,4026.4,3.5319298245614035
6518-PPLMZ,0,1,0,1,1,53,1,No,No,No,No,No,No,No,No,2,1,Mailed check,19.4,1110.35,0.6983333333333333
6519-CFDBX,0,0,0,0,0,2,1,No,DSL,No,No,No,No,No,No,0,1,Electronic check,45.4,80.95,1.3491666666666666
6519-ZHPXP,0,0,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),108.3,7679.65,3.5553935185185184
6521-YYTYI,1,1,0,0,1,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,93.3,93.3,3.11
6522-OIQSX,0,0,0,1,1,69,0,No,DSL,No,Yes,Yes,No,Yes,Yes,2,1,Credit card (automatic),54.95,3772.5,1.8224637681159421
6522-YRBXD,0,1,1,1,0,35,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0,1,Electronic check,94.55,3365.4,3.205142857142857
6527-PZFPV,0,1,0,1,1,24,1,No,No,No,No,No,No,No,No,1,1,Credit card (automatic),20.8,469.65,0.6522916666666666
6532-YLWSI,1,0,0,1,0,53,1,No,No,No,No,No,No,No,No,1,0,Bank transfer (automatic),20.8,1021.8,0.6426415094339623
6537-OTKMY,0,1,0,0,0,15,0,No,DSL,No,No,Yes,No,Yes,Yes,1,0,Electronic check,50.75,688.2,1.5293333333333334
6537-QLGEX,0,0,0,0,0,16,0,No,DSL,Yes,No,No,No,Yes,No,0,1,Electronic check,38.9,664.4,1.3841666666666665
6538-POCHL,0,1,0,0,0,33,1,No,Fiber optic,No,Yes,Yes,No,No,No,0,1,Credit card (automatic),79.0,2576.8,2.602828282828283
6542-LWGXJ,0,1,0,1,0,3,0,No,DSL,No,No,No,No,No,No,0,0,Mailed check,25.0,78.25,0.8694444444444445
6543-CPZMK,1,1,0,1,1,9,0,No,DSL,No,Yes,No,No,No,No,0,1,Electronic check,29.95,248.95,0.922037037037037
6543-JXSOO,0,0,0,1,1,23,1,No,DSL,Yes,Yes,No,Yes,No,No,1,1,Mailed check,57.75,1282.85,1.8592028985507245
6543-XRMYR,1,0,1,0,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,99.7,2967.35,3.2970555555555556
6546-OPBBH,0,1,0,1,1,51,1,Yes,No,No,No,No,No,No,No,1,1,Mailed check,23.95,1216.35,0.7949999999999999
6549-BTYPG,0,0,0,1,0,60,0,No,DSL,No,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),60.8,3603.45,2.0019166666666663
6549-NNDYT,0,0,0,0,0,13,0,No,DSL,Yes,No,No,No,No,No,0,1,Bank transfer (automatic),30.85,394.1,1.0105128205128207
6549-YMFAW,0,1,1,1,0,9,1,No,No,No,No,No,No,No,No,0,1,Mailed check,21.25,204.55,0.7575925925925926
6551-GNYDG,0,0,0,1,1,14,1,No,Fiber optic,No,No,No,No,No,Yes,0,1,Bank transfer (automatic),80.9,1152.8,2.7447619047619045
6551-VLJMV,0,1,0,1,0,34,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),20.05,679.0,0.6656862745098039
6551-ZCOTS,0,1,1,0,0,33,1,Yes,No,No,No,No,No,No,No,1,1,Bank transfer (automatic),24.9,847.8,0.8563636363636363
6556-DBKZF,0,0,0,1,1,71,1,No,Fiber optic,No,No,Yes,No,No,No,2,0,Electronic check,76.05,5436.45,2.5523239436619716
6557-BZXLQ,0,1,1,0,0,16,1,No,Fiber optic,No,No,No,No,No,No,0,0,Electronic check,69.65,1043.3,2.1735416666666665
6559-ILWKJ,1,1,0,1,0,71,0,No,DSL,No,Yes,No,No,Yes,Yes,2,0,Electronic check,49.35,3515.25,1.6503521126760563
6559-PDZLR,0,1,0,0,0,26,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,Electronic check,98.65,2537.0,3.2525641025641026
6559-RAKOZ,0,1,0,1,1,49,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,1,Electronic check,97.95,4917.9,3.3455102040816325
6563-VNPMN,0,0,1,0,0,45,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,0,1,Bank transfer (automatic),85.7,3778.1,2.7985925925925925
6563-VRERX,0,1,0,1,1,33,1,No,No,No,No,No,No,No,No,1,0,Mailed check,20.6,690.25,0.6972222222222222
6567-HOOPW,1,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,79.2,79.2,2.64
6568-POCUI,0,0,0,1,0,45,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,2,1,Credit card (automatic),95.2,4285.8,3.174666666666667
6569-KTMDU,0,0,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.1,19.1,0.6366666666666667
6572-ADKRS,0,0,0,0,0,46,1,No,Fiber optic,No,No,Yes,No,No,No,0,1,Credit card (automatic),74.8,3548.3,2.5712318840579713
6574-MCOEH,0,0,0,1,1,33,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,1,1,Electronic check,79.15,2531.4,2.556969696969697
6575-SUVOI,0,0,1,1,0,25,1,Yes,DSL,Yes,No,No,Yes,Yes,No,0,1,Credit card (automatic),69.5,1752.65,2.336866666666667
6576-FBXOJ,0,1,0,1,0,17,0,No,DSL,No,No,Yes,Yes,Yes,Yes,1,0,Electronic check,54.6,934.8,1.832941176470588
6578-KRMAW,0,1,0,0,0,32,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,0,1,Credit card (automatic),93.4,2979.3,3.1034375
6579-JPICP,0,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.4,20.4,0.6799999999999999
6581-NQCBA,1,0,0,1,0,16,0,No,DSL,No,No,No,Yes,Yes,Yes,0,1,Electronic check,49.95,810.2,1.6879166666666667
6582-OIVSP,0,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,0,0,Mailed check,45.3,45.3,1.51
6582-PLFUU,0,1,0,1,1,51,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.55,1086.75,0.7102941176470589
6583-KQJLK,0,0,1,1,0,15,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,94.65,1285.05,2.8556666666666666
6583-QGCSI,1,0,1,1,0,50,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,1,Electronic check,88.05,4367.35,2.911566666666667
6583-SZVGP,0,1,0,0,0,48,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,2,1,Bank transfer (automatic),108.1,5067.45,3.5190625
6584-VQMYT,0,1,0,0,1,27,1,No,DSL,Yes,Yes,No,No,No,No,1,0,Mailed check,56.2,1567.55,1.9352469135802468
6585-WCEWR,0,1,0,1,1,72,1,No,No,No,No,No,No,No,No,2,0,Electronic check,20.35,1354.4,0.6270370370370371
6586-MYGKD,0,1,0,1,0,70,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,2,1,Credit card (automatic),76.95,5289.8,2.518952380952381
6586-PSJOX,0,1,0,0,1,15,1,No,DSL,No,No,Yes,Yes,No,No,1,0,Credit card (automatic),55.2,864.55,1.9212222222222222
6591-QGOYB,0,1,0,0,0,17,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0,1,Bank transfer (automatic),106.65,1672.1,3.278627450980392
6595-COKXZ,1,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,0,1,Mailed check,44.45,44.45,1.4816666666666667
6595-YGXIT,1,1,1,0,0,25,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,1,Electronic check,88.95,2291.2,3.054933333333333
6598-KELSS,0,1,0,0,1,50,0,No,DSL,Yes,Yes,No,No,Yes,No,1,1,Bank transfer (automatic),43.05,2208.05,1.4720333333333335
6598-RFFVI,1,1,0,0,0,2,1,No,No,No,No,No,No,No,No,1,0,Credit card (automatic),19.3,28.3,0.4716666666666667
6599-CEBNN,1,0,0,0,0,34,1,No,Fiber optic,No,Yes,No,No,No,No,0,1,Credit card (automatic),73.95,2524.45,2.4749509803921566
6599-GZWCM,0,0,0,0,0,13,1,No,Fiber optic,No,Yes,No,No,No,No,1,1,Mailed check,74.65,966.25,2.4775641025641026
6599-RCLCJ,1,1,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,1,Electronic check,109.55,5124.55,3.6344326241134755
6599-SFQVE,0,0,0,0,0,6,1,No,DSL,No,No,No,No,No,Yes,0,1,Electronic check,55.0,340.4,1.891111111111111
6603-QWSPR,0,0,0,0,0,46,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),104.4,4904.2,3.5537681159420287
6603-YRDCJ,0,1,0,1,0,33,1,No,DSL,Yes,Yes,No,Yes,No,No,2,1,Mailed check,61.05,2018.4,2.038787878787879
6608-QQLVK,1,1,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,0,1,Electronic check,50.5,50.5,1.6833333333333333
6609-MXJHJ,0,0,0,1,1,30,1,Yes,No,No,No,No,No,No,No,2,1,Mailed check,25.1,789.55,0.8772777777777777
6614-FHDBO,0,1,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),109.2,7878.3,3.647361111111111
6614-VBEGU,0,0,0,1,0,24,1,No,DSL,No,Yes,No,No,Yes,Yes,0,1,Bank transfer (automatic),69.45,1614.05,2.241736111111111
6614-YOLAC,0,0,0,1,1,71,0,No,DSL,Yes,Yes,No,Yes,Yes,Yes,2,0,Mailed check,58.65,4145.25,1.9461267605633803
6614-YWYSC,0,1,1,1,0,61,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),25.0,1501.75,0.8206284153005464
6615-NGGZJ,1,1,0,0,0,14,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,100.55,1415.55,3.370357142857143
6615-ZGEDR,1,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.7,19.7,0.6566666666666666
6616-AALSR,0,0,0,1,1,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,1,Credit card (automatic),104.3,6725.3,3.448871794871795
6617-WLBQC,0,0,0,1,1,23,1,Yes,Fiber optic,Yes,No,No,No,No,No,1,0,Credit card (automatic),81.85,1810.85,2.624420289855072
